slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
bitcoin,BTC,Bitcoin,4/4/16,1,421.3,422.34,419.6,421.44,50634300,6487898586,0.6715,2.74
bitcoin,BTC,Bitcoin,4/5/16,1,421.02,424.26,420.61,424.03,60718000,6529351750,0.937,3.65
bitcoin,BTC,Bitcoin,4/6/16,1,424.28,424.53,422.73,423.41,59091000,6521491709,0.3778,1.8
bitcoin,BTC,Bitcoin,4/7/16,1,423.62,423.66,420.52,422.74,57858600,6512693215,0.707,3.14
bitcoin,BTC,Bitcoin,4/8/16,1,422.91,425.36,419.64,420.35,63454700,6477294354,0.1241,5.72
bitcoin,BTC,Bitcoin,4/9/16,1,420.81,420.89,416.52,419.41,49792700,6464539022,0.6613,4.37
bitcoin,BTC,Bitcoin,4/10/16,1,419.59,422.43,419.26,421.56,73478600,6499536744,0.7256,3.17
bitcoin,BTC,Bitcoin,4/11/16,1,421.87,422.74,420.53,422.48,50747500,6515321585,0.8824,2.21
bitcoin,BTC,Bitcoin,4/12/16,1,422.84,427.28,422.84,425.19,70728800,6558651418,0.5293,4.44
bitcoin,BTC,Bitcoin,4/13/16,1,425.63,426.66,422.92,423.73,69060400,6537929600,0.2166,3.74
bitcoin,BTC,Bitcoin,4/14/16,1,423.93,425.37,423.01,424.28,45281000,6548113819,0.5381,2.36
bitcoin,BTC,Bitcoin,4/15/16,1,424.43,429.93,424.43,429.71,54801500,6633436610,0.96,5.5
bitcoin,BTC,Bitcoin,4/16/16,1,429.58,432.63,428.98,430.57,39392800,6648182380,0.4356,3.65
bitcoin,BTC,Bitcoin,4/17/16,1,430.64,431.37,426.08,427.4,52125900,6600878376,0.2495,5.29
bitcoin,BTC,Bitcoin,4/18/16,1,427.61,429.27,427.09,428.59,55670900,6620723761,0.6881,2.18
bitcoin,BTC,Bitcoin,4/19/16,1,428.7,436.02,428.1,435.51,52810500,6729223763,0.9356,7.92
bitcoin,BTC,Bitcoin,4/20/16,1,435.32,443.05,434.41,441.39,72890096,6821898724,0.8079,8.64
bitcoin,BTC,Bitcoin,4/21/16,1,441.42,450.55,440.95,449.42,68204704,6947795903,0.8823,9.6
bitcoin,BTC,Bitcoin,4/22/16,1,449.69,449.81,444.15,445.74,58804400,6892364370,0.2809,5.66
bitcoin,BTC,Bitcoin,4/23/16,1,445.86,450.28,444.33,450.28,50485400,6964275296,1,5.95
bitcoin,BTC,Bitcoin,4/24/16,1,450.56,460.15,448.93,458.55,68198400,7093731211,0.8574,11.22
bitcoin,BTC,Bitcoin,4/25/16,1,459.12,466.62,453.59,461.43,87091800,7139621427,0.6017,13.03
bitcoin,BTC,Bitcoin,4/26/16,1,461.65,467.96,461.62,466.09,78971904,7213507974,0.705,6.34
bitcoin,BTC,Bitcoin,4/27/16,1,466.26,467.08,444.13,444.69,93564896,6883732526,0.0244,22.95
bitcoin,BTC,Bitcoin,4/28/16,1,445.04,449.55,436.65,449.01,74064704,6952183242,0.9581,12.9
bitcoin,BTC,Bitcoin,4/29/16,1,449.41,455.38,446.02,455.1,49258500,7048201013,0.9701,9.36
bitcoin,BTC,Bitcoin,4/30/16,1,455.18,455.59,447.7,448.32,69322600,6944860514,0.0786,7.89
bitcoin,BTC,Bitcoin,5/1/16,1,448.48,452.48,447.93,451.88,40660100,7001712750,0.8681,4.55
bitcoin,BTC,Bitcoin,5/2/16,1,451.93,452.45,441.78,444.67,92127000,6891791430,0.2709,10.67
bitcoin,BTC,Bitcoin,5/3/16,1,444.73,451.1,442.62,450.3,59366400,6980826502,0.9057,8.48
bitcoin,BTC,Bitcoin,5/4/16,1,450.18,450.38,445.63,446.72,50407300,6927161701,0.2295,4.75
bitcoin,BTC,Bitcoin,5/5/16,1,446.71,448.51,445.88,447.98,50440800,6948331748,0.7985,2.63
bitcoin,BTC,Bitcoin,5/6/16,1,447.94,461.38,447.07,459.6,72796800,7130556704,0.8756,14.31
bitcoin,BTC,Bitcoin,5/7/16,1,459.64,460.67,457.32,458.54,38364500,7115722136,0.3642,3.35
bitcoin,BTC,Bitcoin,5/8/16,1,458.43,459.42,455.98,458.55,40315000,7117822794,0.7471,3.44
bitcoin,BTC,Bitcoin,5/9/16,1,458.21,462.48,456.53,460.48,55493100,7149827444,0.6639,5.95
bitcoin,BTC,Bitcoin,5/10/16,1,460.52,461.93,448.95,450.89,58956100,7002714977,0.1495,12.98
bitcoin,BTC,Bitcoin,5/11/16,1,450.86,454.58,450.86,452.73,50605200,7032699388,0.5027,3.72
bitcoin,BTC,Bitcoin,5/12/16,1,452.45,454.95,449.25,454.77,59849300,7065960832,0.9684,5.7
bitcoin,BTC,Bitcoin,5/13/16,1,454.85,457.05,453.45,455.67,60845000,7081726955,0.6167,3.6
bitcoin,BTC,Bitcoin,5/14/16,1,455.82,456.84,454.79,455.67,37209000,7083394303,0.4293,2.05
bitcoin,BTC,Bitcoin,5/15/16,1,455.76,458.69,455.46,457.57,28514000,7114461730,0.6533,3.23
bitcoin,BTC,Bitcoin,5/16/16,1,457.59,458.2,452.95,454.16,59171500,7063120268,0.2305,5.25
bitcoin,BTC,Bitcoin,5/17/16,1,454.01,455.07,453.61,453.78,64100300,7058821457,0.1164,1.46
bitcoin,BTC,Bitcoin,5/18/16,1,453.69,456,453.3,454.62,86850096,7073564772,0.4889,2.7
bitcoin,BTC,Bitcoin,5/19/16,1,454.52,454.63,438.71,438.71,96027400,6827425412,0,15.92
bitcoin,BTC,Bitcoin,5/20/16,1,437.79,444.05,437.39,442.68,81987904,6890716750,0.7943,6.66
bitcoin,BTC,Bitcoin,5/21/16,1,442.97,443.78,441.71,443.19,42762300,6900237725,0.715,2.07
bitcoin,BTC,Bitcoin,5/22/16,1,443.22,443.43,439.04,439.32,39657600,6842082300,0.0638,4.39
bitcoin,BTC,Bitcoin,5/23/16,1,439.35,444.35,438.82,444.15,50582500,6919346395,0.9638,5.53
bitcoin,BTC,Bitcoin,5/24/16,1,444.29,447.1,443.93,445.98,65783100,6949432035,0.6467,3.17
bitcoin,BTC,Bitcoin,5/25/16,1,446.06,450.3,446.06,449.6,65231000,7007360094,0.8349,4.24
bitcoin,BTC,Bitcoin,5/26/16,1,449.67,453.64,447.9,453.38,65203800,7067871184,0.9547,5.74
bitcoin,BTC,Bitcoin,5/27/16,1,453.52,478.15,453.52,473.46,164780992,7382558440,0.8096,24.63
bitcoin,BTC,Bitcoin,5/28/16,1,473.03,533.47,472.7,530.04,181199008,8266477338,0.9436,60.77
bitcoin,BTC,Bitcoin,5/29/16,1,527.48,553.96,512.18,526.23,148736992,8209050618,0.3363,41.78
bitcoin,BTC,Bitcoin,5/30/16,1,528.47,544.35,522.96,533.86,87958704,8330000111,0.5096,21.39
bitcoin,BTC,Bitcoin,5/31/16,1,534.19,546.62,520.66,531.39,138450000,8293035755,0.4133,25.96
bitcoin,BTC,Bitcoin,6/1/16,1,531.11,543.08,525.64,536.92,86061800,8381321200,0.6468,17.44
bitcoin,BTC,Bitcoin,6/2/16,1,536.52,540.35,533.08,537.97,60378200,8399598923,0.6726,7.27
bitcoin,BTC,Bitcoin,6/3/16,1,537.68,574.64,536.92,569.19,122020000,8889102698,0.8555,37.72
bitcoin,BTC,Bitcoin,6/4/16,1,569.71,590.13,564.24,572.73,94925296,8945981422,0.3279,25.89
bitcoin,BTC,Bitcoin,6/5/16,1,573.31,582.81,569.18,574.98,68874096,8983555643,0.4255,13.63
bitcoin,BTC,Bitcoin,6/6/16,1,574.6,586.47,574.6,585.54,72138896,9151021089,0.9217,11.87
bitcoin,BTC,Bitcoin,6/7/16,1,585.45,590.26,567.51,576.6,107770000,9013335474,0.3996,22.75
bitcoin,BTC,Bitcoin,6/8/16,1,577.17,582.84,573.13,581.65,80265800,9094354021,0.8774,9.71
bitcoin,BTC,Bitcoin,6/9/16,1,582.2,582.2,570.95,574.63,71301000,8987040811,0.3271,11.25
bitcoin,BTC,Bitcoin,6/10/16,1,575.84,579.13,573.33,577.47,66991900,9033522014,0.7138,5.8
bitcoin,BTC,Bitcoin,6/11/16,1,578.67,607.12,578.67,606.73,82357000,9493578714,0.9863,28.45
bitcoin,BTC,Bitcoin,6/12/16,1,609.68,684.84,607.04,672.78,277084992,10529624647,0.845,77.8
bitcoin,BTC,Bitcoin,6/13/16,1,671.65,716,664.49,704.38,243295008,11026918233,0.7744,51.51
bitcoin,BTC,Bitcoin,6/14/16,1,704.5,704.5,662.8,685.56,186694000,10734585656,0.5458,41.7
bitcoin,BTC,Bitcoin,6/15/16,1,685.68,696.3,672.56,694.47,99223800,10876756116,0.9229,23.74
bitcoin,BTC,Bitcoin,6/16/16,1,696.52,773.72,696.52,766.31,271633984,12004751236,0.904,77.2
bitcoin,BTC,Bitcoin,6/17/16,1,768.49,775.36,716.56,748.91,363320992,11734973407,0.5502,58.8
bitcoin,BTC,Bitcoin,6/18/16,1,748.76,777.99,733.93,756.23,252718000,11852610450,0.5061,44.06
bitcoin,BTC,Bitcoin,6/19/16,1,756.69,766.62,745.63,763.78,136184992,11974386667,0.8647,20.99
bitcoin,BTC,Bitcoin,6/20/16,1,763.93,764.08,732.73,737.23,174511008,11561085979,0.1435,31.35
bitcoin,BTC,Bitcoin,6/21/16,1,735.88,735.88,639.07,666.65,309944000,10456853278,0.2849,96.81
bitcoin,BTC,Bitcoin,6/22/16,1,665.91,678.67,587.48,596.12,266392992,9352374507,0.0947,91.19
bitcoin,BTC,Bitcoin,6/23/16,1,597.44,629.33,558.14,623.98,253462000,9791649877,0.9248,71.19
bitcoin,BTC,Bitcoin,6/24/16,1,625.58,681.73,625.27,665.3,224316992,10442233719,0.709,56.46
bitcoin,BTC,Bitcoin,6/25/16,1,665.28,691.73,646.56,665.12,126656000,10442165051,0.4109,45.17
bitcoin,BTC,Bitcoin,6/26/16,1,665.93,665.98,616.93,629.37,109225000,9883123077,0.2536,49.05
bitcoin,BTC,Bitcoin,6/27/16,1,629.35,655.28,620.52,655.28,122134000,10292371661,1,34.76
bitcoin,BTC,Bitcoin,6/28/16,1,658.1,659.25,637.77,647,138384992,10164806261,0.4297,21.48
bitcoin,BTC,Bitcoin,6/29/16,1,644.12,644.68,628.28,639.89,142456000,10055423427,0.7079,16.4
bitcoin,BTC,Bitcoin,6/30/16,1,640.59,675.4,636.61,673.34,138980000,10583527799,0.9469,38.79
bitcoin,BTC,Bitcoin,7/1/16,1,672.52,686.15,669.59,676.3,134431008,10632674990,0.4052,16.56
bitcoin,BTC,Bitcoin,7/2/16,1,676.73,703.7,676.4,703.7,112354000,11066171356,1,27.3
bitcoin,BTC,Bitcoin,7/3/16,1,704.97,704.97,649.01,658.66,129512000,10360455388,0.1724,55.96
bitcoin,BTC,Bitcoin,7/4/16,1,658.8,683.66,650.51,683.66,92008400,10756225162,1,33.15
bitcoin,BTC,Bitcoin,7/5/16,1,683.21,683.49,665.07,670.63,130476000,10553590036,0.3018,18.42
bitcoin,BTC,Bitcoin,7/6/16,1,670.42,681.9,670.42,677.33,134960992,10661460872,0.6019,11.48
bitcoin,BTC,Bitcoin,7/7/16,1,678.09,682.43,611.83,640.56,258091008,10084880016,0.4069,70.6
bitcoin,BTC,Bitcoin,7/8/16,1,640.69,666.71,636.47,666.52,141970000,10496037616,0.9937,30.24
bitcoin,BTC,Bitcoin,7/9/16,1,666.38,666.38,633.4,650.96,180536000,10252979330,0.5324,32.98
bitcoin,BTC,Bitcoin,7/10/16,1,650.6,652.29,641.26,649.36,102532000,10229001841,0.7344,11.03
bitcoin,BTC,Bitcoin,7/11/16,1,648.48,659.63,644.98,647.66,107910000,10203318330,0.1829,14.65
bitcoin,BTC,Bitcoin,7/12/16,1,648.28,675.26,646.78,664.55,138172992,10470577835,0.6239,28.48
bitcoin,BTC,Bitcoin,7/13/16,1,664.8,668.7,654.47,654.47,131449000,10312716681,0,14.23
bitcoin,BTC,Bitcoin,7/14/16,1,652.92,662.9,652.92,658.08,98511400,10370714378,0.517,9.98
bitcoin,BTC,Bitcoin,7/15/16,1,659.17,667.08,659.04,663.26,81673104,10453381650,0.5249,8.04
bitcoin,BTC,Bitcoin,7/16/16,1,663.78,666.46,659.33,660.77,50330200,10415413843,0.202,7.13
bitcoin,BTC,Bitcoin,7/17/16,1,661.99,682.36,661.99,679.46,74407904,10711263460,0.8576,20.37
bitcoin,BTC,Bitcoin,7/18/16,1,679.81,681.55,668.63,673.11,69465000,10612299585,0.3467,12.92
bitcoin,BTC,Bitcoin,7/19/16,1,672.74,673.28,667.63,672.86,61203300,10609525767,0.9257,5.65
bitcoin,BTC,Bitcoin,7/20/16,1,672.81,672.93,663.36,665.68,94636400,10497527596,0.2424,9.57
bitcoin,BTC,Bitcoin,7/21/16,1,665.23,666.22,660.41,665.01,60491800,10487976073,0.7917,5.81
bitcoin,BTC,Bitcoin,7/22/16,1,664.92,666.58,646.72,650.62,134169000,10261989674,0.1964,19.86
bitcoin,BTC,Bitcoin,7/23/16,1,650.73,656.37,648.52,655.56,69532200,10340881944,0.8968,7.85
bitcoin,BTC,Bitcoin,7/24/16,1,655.41,663.11,652.79,661.28,118184000,10432244355,0.8227,10.32
bitcoin,BTC,Bitcoin,7/25/16,1,661.26,661.83,653.4,654.1,78176496,10319876749,0.083,8.43
bitcoin,BTC,Bitcoin,7/26/16,1,654.23,656.22,645.88,651.78,225135008,10284392843,0.5706,10.34
bitcoin,BTC,Bitcoin,7/27/16,1,651.63,657.46,648.45,654.35,147460992,10325917979,0.6548,9.01
bitcoin,BTC,Bitcoin,7/28/16,1,654.49,657.59,654.49,655.03,86428400,10337749269,0.1742,3.1
bitcoin,BTC,Bitcoin,7/29/16,1,655.11,657.8,654.79,656.99,60703500,10369809306,0.7309,3.01
bitcoin,BTC,Bitcoin,7/30/16,1,657.01,658.22,654.21,655.05,38456100,10340045284,0.2095,4.01
bitcoin,BTC,Bitcoin,7/31/16,1,655.1,655.28,624.36,624.68,110818000,9861866433,0.0103,30.92
bitcoin,BTC,Bitcoin,8/1/16,1,624.6,626.12,605.88,606.27,121887000,9572348580,0.0193,20.24
bitcoin,BTC,Bitcoin,8/2/16,1,606.4,612.85,531.33,547.47,330932992,8644864335,0.198,81.52
bitcoin,BTC,Bitcoin,8/3/16,1,548.66,573.36,541.55,566.35,207982000,8944279139,0.7796,31.81
bitcoin,BTC,Bitcoin,8/4/16,1,566.33,579.5,565.78,578.29,125292000,9133817995,0.9118,13.72
bitcoin,BTC,Bitcoin,8/5/16,1,578.28,578.28,569.98,575.04,66127900,9083715053,0.6096,8.3
bitcoin,BTC,Bitcoin,8/6/16,1,575.03,588.4,569.47,587.78,80797296,9286055404,0.9672,18.93
bitcoin,BTC,Bitcoin,8/7/16,1,587.77,597.51,586.82,592.69,82398400,9364710627,0.5491,10.69
bitcoin,BTC,Bitcoin,8/8/16,1,592.74,592.99,588.05,591.05,61194100,9339910963,0.6073,4.94
bitcoin,BTC,Bitcoin,8/9/16,1,591.04,591.09,584.79,587.8,92228096,9289374235,0.4778,6.3
bitcoin,BTC,Bitcoin,8/10/16,1,587.65,599.98,586.37,592.1,102905000,9358441335,0.421,13.61
bitcoin,BTC,Bitcoin,8/11/16,1,592.12,597.54,589.12,589.12,74514400,9312340020,0,8.42
bitcoin,BTC,Bitcoin,8/12/16,1,588.8,589.91,583.81,587.56,69218000,9288722581,0.6148,6.1
bitcoin,BTC,Bitcoin,8/13/16,1,587.36,589.77,584.98,585.59,43563000,9258715472,0.1273,4.79
bitcoin,BTC,Bitcoin,8/14/16,1,585.59,585.67,564.78,570.47,60851100,9020848475,0.2724,20.89
bitcoin,BTC,Bitcoin,8/15/16,1,570.49,573.58,563.24,567.24,57262300,8970719083,0.3868,10.34
bitcoin,BTC,Bitcoin,8/16/16,1,567.24,581.74,566.72,577.44,58405200,9132941526,0.7137,15.02
bitcoin,BTC,Bitcoin,8/17/16,1,577.76,580.89,571.43,573.22,54443000,9066995409,0.1892,9.46
bitcoin,BTC,Bitcoin,8/18/16,1,573.71,577.79,573.43,574.32,59896600,9085487925,0.2041,4.36
bitcoin,BTC,Bitcoin,8/19/16,1,574.34,578.24,574.18,575.63,50631600,9107313927,0.3571,4.06
bitcoin,BTC,Bitcoin,8/20/16,1,576.08,582.82,575.46,581.7,45301400,9204384754,0.8478,7.36
bitcoin,BTC,Bitcoin,8/21/16,1,581.94,584.16,580.22,581.31,38299400,9199366517,0.2766,3.94
bitcoin,BTC,Bitcoin,8/22/16,1,581.31,588.45,580.59,586.75,72844000,9286647694,0.7837,7.86
bitcoin,BTC,Bitcoin,8/23/16,1,586.77,589.47,581.63,583.41,85349200,9234845697,0.227,7.84
bitcoin,BTC,Bitcoin,8/24/16,1,583.41,583.59,579.85,580.18,56328200,9184728961,0.0882,3.74
bitcoin,BTC,Bitcoin,8/25/16,1,580.18,580.45,575.17,577.76,136130000,9147297036,0.4905,5.28
bitcoin,BTC,Bitcoin,8/26/16,1,577.75,580.62,576.86,579.65,48856800,9178145243,0.742,3.76
bitcoin,BTC,Bitcoin,8/27/16,1,579.45,579.84,568.63,569.95,59698300,9025464112,0.1178,11.21
bitcoin,BTC,Bitcoin,8/28/16,1,569.83,574.04,569.74,573.91,86301600,9089312935,0.9698,4.3
bitcoin,BTC,Bitcoin,8/29/16,1,574.07,576.28,573.47,574.11,110398000,9093420855,0.2278,2.81
bitcoin,BTC,Bitcoin,8/30/16,1,574.11,578.36,574.11,577.5,70342400,9148340524,0.7976,4.25
bitcoin,BTC,Bitcoin,8/31/16,1,577.59,577.86,573.64,575.47,75840896,9117106217,0.4336,4.22
bitcoin,BTC,Bitcoin,9/1/16,1,575.55,576.31,571.81,572.3,76923400,9067854884,0.1089,4.5
bitcoin,BTC,Bitcoin,9/2/16,1,572.41,575.64,570.81,575.54,79910800,9120159589,0.9793,4.83
bitcoin,BTC,Bitcoin,9/3/16,1,575.55,599.5,574.06,598.21,159014000,9480380026,0.9493,25.44
bitcoin,BTC,Bitcoin,9/4/16,1,598.59,611.84,596.85,608.63,97942896,9646846465,0.7859,14.99
bitcoin,BTC,Bitcoin,9/5/16,1,608.99,609.05,602.24,606.59,82446800,9615468145,0.6388,6.81
bitcoin,BTC,Bitcoin,9/6/16,1,606.51,610.83,605.09,610.44,78529104,9677437248,0.9321,5.74
bitcoin,BTC,Bitcoin,9/7/16,1,610.57,614.54,608.51,614.54,75032400,9743676240,1,6.03
bitcoin,BTC,Bitcoin,9/8/16,1,614.64,628.77,613.84,626.32,86713000,9931412644,0.8359,14.93
bitcoin,BTC,Bitcoin,9/9/16,1,626.35,626.83,620.26,622.86,64550200,9877681032,0.3957,6.57
bitcoin,BTC,Bitcoin,9/10/16,1,622.93,625.09,622.4,623.51,45016800,9889124590,0.4126,2.69
bitcoin,BTC,Bitcoin,9/11/16,1,623.42,628.82,600.51,606.72,73610800,9624021892,0.2194,28.31
bitcoin,BTC,Bitcoin,9/12/16,1,607.01,608.46,605.41,608.24,72812304,9649385919,0.9279,3.05
bitcoin,BTC,Bitcoin,9/13/16,1,608.03,611.19,606.92,609.24,86920600,9666424848,0.5433,4.27
bitcoin,BTC,Bitcoin,9/14/16,1,608.84,611.95,608.41,610.68,47877700,9690463177,0.6412,3.54
bitcoin,BTC,Bitcoin,9/15/16,1,610.59,611.09,607.16,607.16,59464600,9635571708,0,3.93
bitcoin,BTC,Bitcoin,9/16/16,1,607.25,609.26,606.73,606.97,64963400,9633710359,0.0949,2.53
bitcoin,BTC,Bitcoin,9/17/16,1,607.22,607.86,605.19,605.98,37140300,9619198525,0.2959,2.67
bitcoin,BTC,Bitcoin,9/18/16,1,606.28,610.16,605.86,609.87,48679400,9682008337,0.9326,4.3
bitcoin,BTC,Bitcoin,9/19/16,1,609.87,610.93,608.27,609.23,54796400,9672709264,0.3609,2.66
bitcoin,BTC,Bitcoin,9/20/16,1,609.25,609.53,607.94,608.31,72710896,9659269452,0.2327,1.59
bitcoin,BTC,Bitcoin,9/21/16,1,603.59,603.59,595.88,597.15,82776200,9483211005,0.1647,7.71
bitcoin,BTC,Bitcoin,9/22/16,1,597.28,598.49,596.21,596.3,67085300,9470698215,0.0395,2.28
bitcoin,BTC,Bitcoin,9/23/16,1,596.2,603.21,595.79,602.84,51067000,9575631549,0.9501,7.42
bitcoin,BTC,Bitcoin,9/24/16,1,602.96,604.58,602.04,602.63,35359500,9573385118,0.2323,2.54
bitcoin,BTC,Bitcoin,9/25/16,1,602.75,603.38,599.71,600.83,33977800,9546132575,0.3052,3.67
bitcoin,BTC,Bitcoin,9/26/16,1,600.81,608.14,600.35,608.04,59153800,9661922446,0.9872,7.79
bitcoin,BTC,Bitcoin,9/27/16,1,608.02,608.25,604.11,606.17,49422400,9633311305,0.4976,4.14
bitcoin,BTC,Bitcoin,9/28/16,1,606.24,606.59,604.61,604.73,48722600,9611532319,0.0606,1.98
bitcoin,BTC,Bitcoin,9/29/16,1,605.02,606.82,604.85,605.69,55658600,9627902106,0.4264,1.97
bitcoin,BTC,Bitcoin,9/30/16,1,605.72,609.73,604.14,609.73,56122400,9693198750,1,5.59
bitcoin,BTC,Bitcoin,10/1/16,1,609.93,615.24,609.93,613.98,56357000,9761887632,0.7627,5.31
bitcoin,BTC,Bitcoin,10/2/16,1,613.95,614.01,609.68,610.89,39249800,9713776587,0.2794,4.33
bitcoin,BTC,Bitcoin,10/3/16,1,610.97,612.57,610.46,612.13,46798300,9734618878,0.7915,2.11
bitcoin,BTC,Bitcoin,10/4/16,1,612.05,612.05,609.48,610.2,49801600,9705099355,0.2802,2.57
bitcoin,BTC,Bitcoin,10/5/16,1,610.22,613.81,609.62,612.51,68077504,9743018924,0.6897,4.19
bitcoin,BTC,Bitcoin,10/6/16,1,612.47,613.82,611.47,613.02,56812100,9752315689,0.6596,2.35
bitcoin,BTC,Bitcoin,10/7/16,1,612.61,617.91,611.82,617.12,64071400,9818599994,0.8703,6.09
bitcoin,BTC,Bitcoin,10/8/16,1,617.34,619.85,617.34,619.11,42345900,9851461946,0.7052,2.51
bitcoin,BTC,Bitcoin,10/9/16,1,619.17,619.2,616.61,616.75,39243400,9815156618,0.0541,2.59
bitcoin,BTC,Bitcoin,10/10/16,1,616.82,621.32,616.2,618.99,67481104,9851764897,0.5449,5.12
bitcoin,BTC,Bitcoin,10/11/16,1,619.24,642.08,618.5,641.07,103590000,10204214839,0.9572,23.58
bitcoin,BTC,Bitcoin,10/12/16,1,640.87,641.34,635.97,636.19,92370200,10127644784,0.041,5.37
bitcoin,BTC,Bitcoin,10/13/16,1,636.03,638.83,635.03,636.79,61620700,10138078870,0.4632,3.8
bitcoin,BTC,Bitcoin,10/14/16,1,637.01,641.28,637.01,640.38,58144600,10196303437,0.7892,4.27
bitcoin,BTC,Bitcoin,10/15/16,1,640.31,642.1,637.39,638.65,39035400,10169814232,0.2675,4.71
bitcoin,BTC,Bitcoin,10/16/16,1,639.08,642.9,638.9,641.63,40298100,10218348388,0.6825,4
bitcoin,BTC,Bitcoin,10/17/16,1,641.82,642.33,638.66,639.19,58063600,10180488274,0.1444,3.67
bitcoin,BTC,Bitcoin,10/18/16,1,639.41,640.74,636,637.96,65546700,10162029114,0.4135,4.74
bitcoin,BTC,Bitcoin,10/19/16,1,638.13,638.87,628.01,630.52,69381696,10044471117,0.2311,10.86
bitcoin,BTC,Bitcoin,10/20/16,1,630.66,631.92,628.26,630.86,56957300,10050854099,0.7104,3.66
bitcoin,BTC,Bitcoin,10/21/16,1,630.83,634.09,630.69,632.83,55951000,10083501603,0.6294,3.4
bitcoin,BTC,Bitcoin,10/22/16,1,633.14,658.2,632.85,657.29,78556496,10474463658,0.9641,25.35
bitcoin,BTC,Bitcoin,10/23/16,1,657.62,661.13,653.89,657.07,54474600,10472100602,0.4392,7.24
bitcoin,BTC,Bitcoin,10/24/16,1,657.16,657.25,652.59,653.76,62218200,10420469172,0.2511,4.66
bitcoin,BTC,Bitcoin,10/25/16,1,654,664.42,653.7,657.59,90378800,10482565592,0.3629,10.72
bitcoin,BTC,Bitcoin,10/26/16,1,657.68,679.73,657.68,678.3,88877104,10813913071,0.9351,22.05
bitcoin,BTC,Bitcoin,10/27/16,1,678.21,688.59,678.04,688.31,96105296,10974828655,0.9735,10.55
bitcoin,BTC,Bitcoin,10/28/16,1,688,690.44,684.16,689.65,81145504,10997420362,0.8742,6.28
bitcoin,BTC,Bitcoin,10/29/16,1,690.29,720.4,690.05,714.48,134760992,11394596830,0.8049,30.35
bitcoin,BTC,Bitcoin,10/30/16,1,714.12,714.12,696.47,701.86,100665000,11194834676,0.3054,17.65
bitcoin,BTC,Bitcoin,10/31/16,1,702.64,709.29,691.68,700.97,97064400,11181852070,0.5275,17.61
bitcoin,BTC,Bitcoin,11/1/16,1,701.34,736.45,701.34,729.79,130527000,11642863554,0.8103,35.11
bitcoin,BTC,Bitcoin,11/2/16,1,730.07,740.83,722.35,740.83,84865200,11820110421,1,18.48
bitcoin,BTC,Bitcoin,11/3/16,1,742.35,745.77,678.16,688.7,172808000,10989660280,0.1559,67.61
bitcoin,BTC,Bitcoin,11/4/16,1,689.12,706.93,685.56,703.23,99907696,11222575748,0.8269,21.37
bitcoin,BTC,Bitcoin,11/5/16,1,703.53,707.51,697.74,703.42,53752300,11226736982,0.5814,9.77
bitcoin,BTC,Bitcoin,11/6/16,1,703.81,714.26,699.56,711.52,59902200,11357385316,0.8136,14.7
bitcoin,BTC,Bitcoin,11/7/16,1,710.74,710.74,699.9,703.13,65047100,11224670783,0.298,10.84
bitcoin,BTC,Bitcoin,11/8/16,1,703.09,712.99,702.39,709.85,79660800,11333339468,0.7038,10.6
bitcoin,BTC,Bitcoin,11/9/16,1,709.83,740.05,708.61,723.27,132429000,11548965779,0.4663,31.44
bitcoin,BTC,Bitcoin,11/10/16,1,722.84,723.02,711.21,715.53,68807800,11426817526,0.3658,11.81
bitcoin,BTC,Bitcoin,11/11/16,1,715.55,718.32,714.41,716.41,63119700,11442241390,0.5115,3.91
bitcoin,BTC,Bitcoin,11/12/16,1,716.75,717.15,704.03,705.05,64622500,11262273136,0.0777,13.12
bitcoin,BTC,Bitcoin,11/13/16,1,705.2,705.26,687.32,702.03,80318096,11215181107,0.82,17.94
bitcoin,BTC,Bitcoin,11/14/16,1,702,706.28,699.81,705.02,62993000,11271073434,0.8053,6.47
bitcoin,BTC,Bitcoin,11/15/16,1,705.79,715.72,705.26,711.62,72038496,11377924616,0.608,10.46
bitcoin,BTC,Bitcoin,11/16/16,1,711.17,747.61,709.04,744.2,141294000,11900441939,0.9116,38.57
bitcoin,BTC,Bitcoin,11/17/16,1,744.88,755.65,739.51,740.98,108579000,11850398479,0.0911,16.14
bitcoin,BTC,Bitcoin,11/18/16,1,740.71,752.88,736.89,751.59,87363104,12021432968,0.9193,15.99
bitcoin,BTC,Bitcoin,11/19/16,1,751.83,756.24,744.47,751.62,110608000,12023262925,0.6075,11.77
bitcoin,BTC,Bitcoin,11/20/16,1,751.88,755.48,717.94,731.03,154116000,11695081878,0.3487,37.54
bitcoin,BTC,Bitcoin,11/21/16,1,731.27,741.72,730.51,739.25,60802400,11827902946,0.7797,11.21
bitcoin,BTC,Bitcoin,11/22/16,1,739.64,753.87,736.53,751.35,129906000,12022735372,0.8547,17.34
bitcoin,BTC,Bitcoin,11/23/16,1,751.74,752.25,738.92,744.59,76543800,11916054235,0.4254,13.33
bitcoin,BTC,Bitcoin,11/24/16,1,744.62,746.83,733.49,740.29,85919296,11848658575,0.5097,13.34
bitcoin,BTC,Bitcoin,11/25/16,1,740.44,741.65,734.59,741.65,67807600,11871816579,1,7.06
bitcoin,BTC,Bitcoin,11/26/16,1,741.51,742.21,729.63,735.38,54962700,11772895899,0.4571,12.58
